CLOCK
# Station ID    Delay (usec)    [Rate (sec/sec)]
Ax              0.3084
Kt              -0.0288
Mm              0.3656
Mg              0.6319
Sz              0.1796
Pv              0.4748
Nn              12.6604
Gl              -0.7612
