CLOCK
# Station ID    Delay (usec)    [Rate (sec/sec)]
Ax              0.4458
Gl              -0.827
Kt              -0.0370
Mg              0.537
Nn              13.2106
Pv              0.510
Mm              0.301
Sz              -0.3076
# todo Mm Sw
