CLOCK
# Station ID    Delay (usec)    [Rate (sec/sec)]
Ax              0.4486
Gl              -0.8509
Kt              -0.0483
Mg              0.5121
Mm              0.2869
Nn              12.8041
Pv              0.5368
# Sz not scheduled
